Fecha,Hora,Archivo/Referencia,Tokens Entrada (Prompt),Tokens Salida (Completion),Total Tokens,Coste Estimado (USD)
2026-01-16,09:33:53,diar_classify,488,56,544,0.000107
2026-01-16,09:33:56,diar_classify,412,49,461,0.000091
2026-01-16,09:33:57,diar_classify,427,64,491,0.000102
2026-01-16,09:33:59,diar_classify,352,59,411,0.000088
2026-01-16,09:34:00,diar_classify,415,57,472,0.000096
2026-01-16,09:34:01,diar_classify,340,49,389,0.000080
2026-01-16,09:34:03,diar_classify,499,54,553,0.000107
2026-01-16,09:34:04,diar_classify,485,57,542,0.000107
2026-01-16,09:34:05,diar_classify,566,62,628,0.000122
2026-01-16,09:34:07,diar_classify,503,59,562,0.000111
2026-01-16,09:34:09,diar_classify,675,59,734,0.000137
2026-01-16,09:34:10,diar_classify,515,54,569,0.000110
2026-01-16,09:34:12,diar_classify,595,58,653,0.000124
2026-01-16,09:34:13,diar_classify,518,53,571,0.000109
2026-01-16,09:34:14,diar_classify,586,61,647,0.000124
2026-01-16,09:34:15,diar_classify,421,52,473,0.000094
2026-01-16,09:34:16,diar_classify,512,49,561,0.000106
2026-01-16,09:34:18,diar_classify,432,51,483,0.000095
2026-01-16,09:34:19,diar_classify,479,59,538,0.000107
2026-01-16,09:34:20,diar_classify,413,50,463,0.000092
2026-01-16,09:34:22,diar_classify,488,70,558,0.000115
2026-01-16,09:34:23,diar_classify,398,51,449,0.000090
2026-01-16,09:34:24,diar_classify,406,54,460,0.000093
2026-01-16,09:34:25,diar_classify,362,52,414,0.000085
2026-01-16,09:34:27,diar_classify,443,63,506,0.000104
2026-01-16,09:34:28,diar_classify,361,46,407,0.000082
2026-01-16,09:34:30,diar_classify,442,56,498,0.000100
2026-01-16,09:34:31,diar_classify,432,66,498,0.000104
2026-01-16,09:34:33,diar_classify,496,63,559,0.000112
2026-01-16,09:34:35,diar_classify,418,53,471,0.000094
2026-01-16,09:34:36,diar_classify,446,54,500,0.000099
2026-01-16,09:34:37,diar_classify,365,47,412,0.000083
2026-01-16,09:34:39,diar_classify,436,64,500,0.000104
2026-01-16,09:34:40,diar_classify,372,54,426,0.000088
2026-01-16,09:34:41,diar_classify,378,60,438,0.000093
2026-01-16,09:34:43,diar_classify,350,54,404,0.000085
2026-01-16,09:34:44,diar_classify,381,61,442,0.000094
2026-01-16,09:34:46,diar_classify,358,61,419,0.000090
2026-01-16,09:34:47,diar_classify,432,52,484,0.000096
2026-01-16,09:34:49,diar_classify,428,49,477,0.000094
2026-01-16,09:34:51,diar_classify,588,64,652,0.000127
2026-01-16,09:34:52,diar_classify,556,47,603,0.000112
2026-01-16,09:34:54,diar_classify,593,61,654,0.000126
2026-01-16,09:34:55,diar_classify,515,49,564,0.000107
2026-01-16,09:34:57,diar_classify,584,77,661,0.000134
2026-01-16,09:34:59,diar_classify,424,54,478,0.000096
2026-01-16,09:35:00,diar_classify,583,74,657,0.000132
2026-01-16,09:35:01,diar_classify,505,48,553,0.000105
2026-01-16,09:35:03,diar_classify,517,63,580,0.000115
2026-01-16,09:35:04,diar_classify,450,52,502,0.000099
2026-01-16,09:35:06,diar_classify,530,50,580,0.000109
2026-01-16,09:35:07,diar_classify,372,52,424,0.000087
2026-01-16,09:35:09,diar_classify,425,58,483,0.000099
2026-01-16,09:35:10,diar_classify,420,48,468,0.000092
2026-01-16,09:35:12,diar_classify,476,63,539,0.000109
2026-01-16,09:35:14,diar_classify,418,50,468,0.000093
2026-01-16,09:35:15,diar_classify,498,53,551,0.000107
2026-01-16,09:35:17,diar_classify,446,55,501,0.000100
2026-01-16,09:35:18,diar_classify,510,62,572,0.000114
2026-01-16,09:35:20,diar_classify,446,52,498,0.000098
2026-01-16,09:35:22,diar_classify,502,57,559,0.000110
2026-01-16,09:35:23,diar_classify,423,54,477,0.000096
2026-01-16,09:35:25,diar_classify,482,61,543,0.000109
2026-01-16,09:35:27,diar_classify,410,50,460,0.000091
2026-01-16,09:35:28,diar_classify,421,56,477,0.000097
2026-01-16,09:35:30,diar_classify,442,62,504,0.000103
2026-01-16,09:35:31,diar_classify,464,51,515,0.000100
2026-01-16,09:35:33,diar_classify,473,57,530,0.000105
2026-01-16,09:35:34,diar_classify,497,56,553,0.000108
2026-01-16,09:35:36,diar_classify,507,58,565,0.000111
2026-01-16,09:35:38,diar_classify,451,64,515,0.000106
2026-01-16,09:35:39,diar_classify,432,61,493,0.000101
2026-01-16,09:35:41,diar_classify,450,62,512,0.000105
2026-01-16,09:35:43,diar_classify,426,54,480,0.000096
2026-01-16,09:35:45,diar_classify,433,61,494,0.000102
2026-01-16,09:35:46,diar_classify,395,49,444,0.000089
2026-01-16,09:35:47,diar_classify,461,71,532,0.000112
2026-01-16,09:35:49,diar_classify,372,56,428,0.000089
2026-01-16,09:35:51,diar_classify,439,68,507,0.000107
2026-01-16,09:35:52,diar_classify,410,51,461,0.000092
2026-01-16,09:35:54,diar_classify,475,60,535,0.000107
2026-01-16,09:35:55,diar_classify,404,52,456,0.000092
2026-01-16,09:35:57,diar_classify,427,60,487,0.000100
2026-01-16,09:35:58,diar_classify,359,49,408,0.000083
2026-01-16,09:36:00,diar_classify,433,55,488,0.000098
2026-01-16,09:36:01,diar_classify,367,53,420,0.000087
2026-01-16,09:36:03,diar_classify,445,72,517,0.000110
2026-01-16,09:36:05,diar_classify,417,46,463,0.000090
2026-01-16,09:36:07,diar_classify,455,66,521,0.000108
2026-01-16,09:36:08,diar_classify,387,48,435,0.000087
2026-01-16,09:36:10,diar_classify,389,65,454,0.000097
2026-01-16,09:36:11,diar_classify,348,54,402,0.000085
2026-01-16,09:36:13,diar_classify,425,60,485,0.000100
2026-01-16,09:36:15,diar_classify,391,58,449,0.000093
2026-01-16,09:36:16,diar_classify,457,58,515,0.000103
2026-01-16,09:36:18,diar_classify,453,50,503,0.000098
2026-01-16,09:36:20,diar_classify,446,71,517,0.000110
2026-01-16,09:36:22,diar_classify,372,55,427,0.000089
2026-01-16,09:36:23,diar_classify,463,62,525,0.000107
2026-01-16,09:36:25,diar_classify,400,50,450,0.000090
2026-01-16,09:36:26,diar_classify,447,63,510,0.000105
2026-01-16,09:36:28,diar_classify,436,48,484,0.000094
2026-01-16,09:36:30,diar_classify,520,55,575,0.000111
2026-01-16,09:36:31,diar_classify,429,56,485,0.000098
2026-01-16,09:36:32,diar_classify,495,60,555,0.000110
2026-01-16,09:36:34,diar_classify,451,51,502,0.000098
2026-01-16,09:36:36,diar_classify,490,69,559,0.000115
2026-01-16,09:36:37,diar_classify,403,51,454,0.000091
2026-01-16,09:36:39,diar_classify,469,61,530,0.000107
2026-01-16,09:36:41,diar_classify,399,57,456,0.000094
2026-01-16,09:36:43,diar_classify,418,74,492,0.000107
2026-01-16,09:36:46,diar_classify,371,60,431,0.000092
2026-01-16,09:36:48,diar_classify,376,66,442,0.000096
2026-01-16,09:36:50,diar_classify,405,54,459,0.000093
2026-01-16,09:36:51,diar_classify,455,60,515,0.000104
2026-01-16,09:36:53,diar_classify,449,70,519,0.000109
2026-01-16,09:36:54,diar_classify,445,52,497,0.000098
2026-01-16,09:36:56,diar_classify,461,59,520,0.000105
2026-01-16,09:36:58,diar_classify,390,66,456,0.000098
2026-01-16,09:36:59,diar_classify,349,57,406,0.000087
2026-01-16,09:37:00,diar_classify,361,60,421,0.000090
2026-01-16,09:37:02,diar_classify,362,49,411,0.000084
2026-01-16,09:37:03,diar_classify,355,55,410,0.000086
2026-01-16,09:37:06,diar_classify,322,53,375,0.000080
2026-01-16,09:37:09,rag_temas,1348,120,1468,0.000274
2026-01-16,09:37:20,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_ligero,3083,427,3510,0.000719
2026-01-16,09:37:48,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_pesado,10153,639,10792,0.001906
2026-01-16,09:37:50,diar_classify,297,48,345,0.000073
2026-01-16,09:37:51,diar_classify,419,65,484,0.000102
2026-01-16,09:37:53,diar_classify,441,55,496,0.000099
2026-01-16,09:37:54,diar_classify,479,62,541,0.000109
2026-01-16,09:37:56,diar_classify,430,58,488,0.000099
2026-01-16,09:37:58,diar_classify,357,54,411,0.000086
2026-01-16,09:38:00,diar_classify,401,50,451,0.000090
2026-01-16,09:38:01,diar_classify,398,55,453,0.000093
2026-01-16,09:38:03,diar_classify,389,57,446,0.000093
2026-01-16,09:38:04,diar_classify,401,60,461,0.000096
2026-01-16,09:38:05,diar_classify,405,50,455,0.000091
2026-01-16,09:38:07,diar_classify,368,52,420,0.000086
2026-01-16,09:38:09,diar_classify,408,56,464,0.000095
2026-01-16,09:38:10,diar_classify,420,59,479,0.000098
2026-01-16,09:38:12,diar_classify,401,57,458,0.000094
2026-01-16,09:38:14,diar_classify,382,53,435,0.000089
2026-01-16,09:38:16,diar_classify,386,57,443,0.000092
2026-01-16,09:38:18,diar_classify,329,61,390,0.000086
2026-01-16,09:38:19,diar_classify,376,53,429,0.000088
2026-01-16,09:38:21,diar_classify,378,58,436,0.000092
2026-01-16,09:38:23,diar_classify,443,62,505,0.000104
2026-01-16,09:38:24,diar_classify,418,58,476,0.000097
2026-01-16,09:38:26,diar_classify,515,61,576,0.000114
2026-01-16,09:38:27,diar_classify,442,50,492,0.000096
2026-01-16,09:38:29,diar_classify,448,55,503,0.000100
2026-01-16,09:38:30,diar_classify,384,56,440,0.000091
2026-01-16,09:38:32,diar_classify,402,55,457,0.000093
2026-01-16,09:38:33,diar_classify,314,48,362,0.000076
2026-01-16,09:38:35,diar_classify,390,58,448,0.000093
2026-01-16,09:38:36,diar_classify,382,52,434,0.000088
2026-01-16,09:38:38,diar_classify,450,69,519,0.000109
2026-01-16,09:38:40,diar_classify,443,59,502,0.000102
2026-01-16,09:38:41,diar_classify,498,77,575,0.000121
2026-01-16,09:38:43,diar_classify,424,53,477,0.000095
2026-01-16,09:38:44,diar_classify,488,58,546,0.000108
2026-01-16,09:38:45,diar_classify,427,53,480,0.000096
2026-01-16,09:38:47,diar_classify,436,59,495,0.000101
2026-01-16,09:38:48,diar_classify,388,59,447,0.000094
2026-01-16,09:38:50,diar_classify,450,61,511,0.000104
2026-01-16,09:38:52,diar_classify,400,60,460,0.000096
2026-01-16,09:38:53,diar_classify,397,56,453,0.000093
2026-01-16,09:38:55,diar_classify,384,56,440,0.000091
2026-01-16,09:38:57,diar_classify,383,57,440,0.000092
2026-01-16,09:38:58,diar_classify,317,59,376,0.000083
2026-01-16,09:39:00,diar_classify,304,61,365,0.000082
2026-01-16,09:39:02,diar_classify,298,59,357,0.000080
2026-01-16,09:39:04,diar_classify,304,53,357,0.000077
2026-01-16,09:39:06,diar_classify,299,59,358,0.000080
2026-01-16,09:39:08,diar_classify,324,57,381,0.000083
2026-01-16,09:39:10,diar_classify,319,52,371,0.000079
2026-01-16,09:39:11,diar_classify,380,59,439,0.000092
2026-01-16,09:39:12,diar_classify,374,50,424,0.000086
2026-01-16,09:39:14,diar_classify,433,54,487,0.000097
2026-01-16,09:39:15,diar_classify,413,51,464,0.000093
2026-01-16,09:39:17,diar_classify,448,56,504,0.000101
2026-01-16,09:39:19,diar_classify,385,52,437,0.000089
2026-01-16,09:39:20,diar_classify,425,58,483,0.000099
2026-01-16,09:39:22,diar_classify,371,61,432,0.000092
2026-01-16,09:39:24,diar_classify,457,58,515,0.000103
2026-01-16,09:39:25,diar_classify,424,56,480,0.000097
2026-01-16,09:39:27,diar_classify,457,56,513,0.000102
2026-01-16,09:39:28,diar_classify,421,54,475,0.000096
2026-01-16,09:39:30,diar_classify,473,60,533,0.000107
2026-01-16,09:39:31,diar_classify,386,55,441,0.000091
2026-01-16,09:39:34,diar_classify,601,65,666,0.000129
2026-01-16,09:39:35,diar_classify,717,59,776,0.000143
2026-01-16,09:39:37,diar_classify,605,52,657,0.000122
2026-01-16,09:39:38,diar_classify,667,62,729,0.000137
2026-01-16,09:39:40,diar_classify,600,53,653,0.000122
2026-01-16,09:39:42,diar_classify,614,57,671,0.000126
2026-01-16,09:39:43,diar_classify,398,51,449,0.000090
2026-01-16,09:39:45,diar_classify,391,50,441,0.000089
2026-01-16,09:39:46,diar_classify,329,61,390,0.000086
2026-01-16,09:39:48,diar_classify,386,55,441,0.000091
2026-01-16,09:39:49,diar_classify,361,48,409,0.000083
2026-01-16,09:39:51,diar_classify,433,63,496,0.000103
2026-01-16,09:39:53,diar_classify,407,56,463,0.000095
2026-01-16,09:39:54,diar_classify,430,63,493,0.000102
2026-01-16,09:39:56,diar_classify,381,57,438,0.000091
2026-01-16,09:39:58,diar_classify,408,53,461,0.000093
2026-01-16,09:39:59,diar_classify,346,53,399,0.000084
2026-01-16,09:40:01,diar_classify,411,61,472,0.000098
2026-01-16,09:40:03,diar_classify,374,53,427,0.000088
2026-01-16,09:40:05,diar_classify,459,71,530,0.000111
2026-01-16,09:40:07,diar_classify,445,50,495,0.000097
2026-01-16,09:40:09,diar_classify,501,58,559,0.000110
2026-01-16,09:40:11,diar_classify,438,53,491,0.000097
2026-01-16,09:40:13,diar_classify,618,56,674,0.000126
2026-01-16,09:40:15,diar_classify,524,58,582,0.000113
2026-01-16,09:40:17,diar_classify,526,64,590,0.000117
2026-01-16,09:40:19,diar_classify,465,53,518,0.000102
2026-01-16,09:40:21,diar_classify,520,57,577,0.000112
2026-01-16,09:40:23,diar_classify,346,56,402,0.000085
2026-01-16,09:40:25,diar_classify,343,56,399,0.000085
2026-01-16,09:40:27,diar_classify,328,62,390,0.000086
2026-01-16,09:40:29,diar_classify,325,61,386,0.000085
2026-01-16,09:40:30,diar_classify,268,49,317,0.000070
2026-01-16,09:40:31,diar_classify,267,59,326,0.000075
2026-01-16,09:40:33,diar_classify,270,62,332,0.000078
2026-01-16,09:40:34,diar_classify,349,58,407,0.000087
2026-01-16,09:40:36,diar_classify,348,48,396,0.000081
2026-01-16,09:40:37,diar_classify,429,56,485,0.000098
2026-01-16,09:40:39,diar_classify,427,59,486,0.000099
2026-01-16,09:40:41,diar_classify,510,68,578,0.000117
2026-01-16,09:40:43,diar_classify,440,60,500,0.000102
2026-01-16,09:40:45,diar_classify,508,80,588,0.000124
2026-01-16,09:40:47,diar_classify,436,54,490,0.000098
2026-01-16,09:40:48,diar_classify,476,60,536,0.000107
2026-01-16,09:40:49,diar_classify,421,55,476,0.000096
2026-01-16,09:40:51,diar_classify,498,61,559,0.000111
2026-01-16,09:40:52,diar_classify,430,55,485,0.000097
2026-01-16,09:40:54,diar_classify,488,57,545,0.000107
2026-01-16,09:40:56,diar_classify,445,58,503,0.000102
2026-01-16,09:40:57,diar_classify,450,53,503,0.000099
2026-01-16,09:40:58,diar_classify,364,55,419,0.000088
2026-01-16,09:41:00,diar_classify,442,61,503,0.000103
2026-01-16,09:41:01,diar_classify,375,52,427,0.000087
2026-01-16,09:41:03,diar_classify,447,53,500,0.000099
2026-01-16,09:41:05,diar_classify,406,50,456,0.000091
2026-01-16,09:41:07,diar_classify,551,65,616,0.000122
2026-01-16,09:41:08,diar_classify,479,53,532,0.000104
2026-01-16,09:41:10,diar_classify,512,52,564,0.000108
2026-01-16,09:41:11,diar_classify,448,51,499,0.000098
2026-01-16,09:41:13,diar_classify,467,53,520,0.000102
2026-01-16,09:41:14,diar_classify,322,61,383,0.000085
2026-01-16,09:41:16,diar_classify,386,58,444,0.000093
2026-01-16,09:41:17,diar_classify,357,56,413,0.000087
2026-01-16,09:41:19,diar_classify,437,65,502,0.000105
2026-01-16,09:41:21,diar_classify,433,57,490,0.000099
2026-01-16,09:41:22,diar_classify,438,56,494,0.000099
2026-01-16,09:41:24,diar_classify,381,62,443,0.000094
2026-01-16,09:41:25,diar_classify,377,50,427,0.000087
2026-01-16,09:41:27,diar_classify,291,47,338,0.000072
2026-01-16,09:41:28,diar_classify,287,57,344,0.000077
2026-01-16,09:41:30,diar_classify,283,55,338,0.000075
2026-01-16,09:41:31,diar_classify,267,57,324,0.000074
2026-01-16,09:41:32,diar_classify,296,60,356,0.000080
2026-01-16,09:41:34,diar_classify,318,62,380,0.000085
2026-01-16,09:41:36,diar_classify,336,57,393,0.000085
2026-01-16,09:41:37,diar_classify,411,59,470,0.000097
2026-01-16,09:41:39,diar_classify,415,54,469,0.000095
2026-01-16,09:41:40,diar_classify,463,63,526,0.000107
2026-01-16,09:41:42,diar_classify,438,58,496,0.000101
2026-01-16,09:41:44,diar_classify,467,64,531,0.000108
2026-01-16,09:41:45,diar_classify,392,51,443,0.000089
2026-01-16,09:41:48,diar_classify,419,60,479,0.000099
2026-01-16,09:41:50,diar_classify,339,49,388,0.000080
2026-01-16,09:41:52,diar_classify,417,64,481,0.000101
2026-01-16,09:41:53,diar_classify,362,52,414,0.000085
2026-01-16,09:41:55,diar_classify,392,58,450,0.000094
2026-01-16,09:41:57,diar_classify,369,50,419,0.000085
2026-01-16,09:41:58,diar_classify,383,53,436,0.000089
2026-01-16,09:42:00,diar_classify,325,62,387,0.000086
2026-01-16,09:42:02,diar_classify,363,56,419,0.000088
2026-01-16,09:42:03,diar_classify,344,58,402,0.000086
2026-01-16,09:42:06,diar_classify,403,64,467,0.000099
2026-01-16,09:42:07,diar_classify,396,52,448,0.000091
2026-01-16,09:42:09,diar_classify,386,57,443,0.000092
2026-01-16,09:42:10,diar_classify,356,53,409,0.000085
2026-01-16,09:42:12,diar_classify,395,61,456,0.000096
2026-01-16,09:42:15,diar_classify,342,60,402,0.000087
2026-01-16,09:42:17,diar_classify,391,62,453,0.000096
2026-01-16,09:42:19,diar_classify,391,51,442,0.000089
2026-01-16,09:42:21,diar_classify,484,54,538,0.000105
2026-01-16,09:42:22,diar_classify,445,56,501,0.000100
2026-01-16,09:42:25,diar_classify,467,62,529,0.000107
2026-01-16,09:42:27,diar_classify,421,50,471,0.000093
2026-01-16,09:42:28,diar_classify,406,60,466,0.000097
2026-01-16,09:42:31,rag_temas,1455,129,1584,0.000296
2026-01-16,09:42:42,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_ligero,3205,450,3655,0.000751
